or,xg,yg,fa,fa_err,xm,ym,hdtbm,te,ba
      -0.200000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      86.885788,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.191667,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      85.544273,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      -0.200000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      85.762672,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.208333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      84.124817,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      -0.200000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      84.282204,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.225000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      82.530197,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      -0.200000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      82.591949,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.241667,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      80.970795,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      -0.200007,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      81.129128,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.258333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      79.736801,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      -0.199981,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      79.950027,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.275000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      79.013054,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      -0.199901,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      79.201416,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.291667,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      78.941910,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      -0.199874,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      79.189644,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.308333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      79.403870,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      -0.199883,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      79.736076,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.325000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      80.407608,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      -0.199883,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      80.641296,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.341667,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      81.738075,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      -0.199936,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      81.959503,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.358333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      83.014740,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      -0.198018,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      83.382866,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.375000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      84.161339,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      -0.155625,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      84.575790,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.391667,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      84.969185,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      -1.254267,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      85.369926,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.408333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      85.151657,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
       2.924577,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      85.541809,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.425000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      84.532730,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      14.507418,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      84.968796,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.441667,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      83.180321,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      18.298445,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      83.751007,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.458333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      81.310745,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      17.044168,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      81.913300,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.475000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      78.948662,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.425812,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      79.571442,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.491667,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      76.310997,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      15.622649,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      77.108566,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.508333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      73.776955,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      14.971920,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      74.773781,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.525000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      71.684868,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      14.200041,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      72.918434,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.541667,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      69.953644,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      13.412796,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      71.547653,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.558333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      68.949265,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      12.788983,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      70.741234,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.575000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      68.736961,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      12.197503,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      70.551514,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.591667,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      68.945129,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      11.597153,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      70.955925,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.608333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      69.360733,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      10.996871,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      71.740623,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.625000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      69.954567,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      10.395411,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      72.566933,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.641667,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      70.541077,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
       9.789933,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      73.334427,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.658333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      70.957230,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
       9.204660,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      73.786140,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.675000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      71.372704,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
       8.779402,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      74.355827,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.691667,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      71.796181,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
       8.184052,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      74.608109,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.708333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      72.039085,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
       7.601615,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      74.812035,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.725000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      71.853836,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
       7.578025,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      74.431740,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.741667,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      70.664185,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
       7.585845,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      73.022675,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.758333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      68.846748,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
       7.580230,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      70.402565,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.775000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      67.615776,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
       7.388072,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      67.571335,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.791667,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      67.994804,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
       7.378798,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      65.949478,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.808333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      69.989548,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
       6.984997,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      66.354500,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.825000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      72.385056,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
       6.586723,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      68.567390,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      16.841667,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.175000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      73.371407,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
       6.185753,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      70.777130,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      15.858333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.158333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      60.422924,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      -0.200000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      60.422924,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      15.875000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.158333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      59.262348,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      -0.200000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      59.262314,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      15.891667,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.158333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      58.067806,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      -0.200000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      58.052521,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      15.908333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.158333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      56.845440,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      -0.200000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      56.851742,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      15.925000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.158333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      56.153969,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      -0.200000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      56.186577,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      15.941667,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      41.158333,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      55.909206,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      -0.200000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
      55.915848,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000,       0.000000
